Zeit	Kanal A
(s)	(mV)

-9.99997115	-80.60101000
-9.99997095	-71.12758000
-9.99997075	-80.60101000
-9.99997055	-75.86429000
-9.99997035	-80.60101000
-9.99997015	-71.12758000
-9.99996995	-80.60101000
-9.99996975	-80.60101000
-9.99996955	-75.86429000
-9.99996935	-75.86429000
-9.99996915	-75.86429000
-9.99996895	-71.12758000
-9.99996875	-75.86429000
-9.99996855	-85.35310000
-9.99996835	-71.12758000
-9.99996815	-71.12758000
-9.99996795	-71.12758000
-9.99996775	-80.60101000
-9.99996755	-80.60101000
-9.99996735	-85.35310000
-9.99996715	-80.60101000
-9.99996695	-85.35310000
-9.99996675	-85.35310000
-9.99996655	-71.12758000
-9.99996635	-52.14997000
-9.99996615	-28.45103000
-9.99996595	4.73671200
-9.99996575	0.00000000
-9.99996555	9.47342500
-9.99996535	37.92445000
-9.99996515	52.14997000
-9.99996495	66.37549000
-9.99996475	71.12758000
-9.99996455	66.37549000
-9.99996435	80.60101000
-9.99996415	80.60101000
-9.99996395	90.08981000
-9.99996375	99.57861000
-9.99996355	94.82652000
-9.99996335	94.82652000
-9.99996315	90.08981000
-9.99996295	104.31530000
-9.99996275	123.27750000
-9.99996255	146.99190000
-9.99996235	156.48070000
-9.99996215	180.19500000
-9.99996195	184.93170000
-9.99996175	189.66840000
-9.99996155	194.42050000
-9.99996135	203.89390000
-9.99996115	203.89390000
-9.99996095	218.11940000
-9.99996075	208.64600000
-9.99996055	208.64600000
-9.99996035	222.87150000
-9.99996015	218.11940000
-9.99995995	218.11940000
-9.99995975	222.87150000
-9.99995955	218.11940000
-9.99995935	227.60820000
-9.99995915	222.87150000
-9.99995895	232.34500000
-9.99995875	222.87150000
-9.99995855	232.34500000
-9.99995835	222.87150000
-9.99995815	222.87150000
-9.99995795	227.60820000
-9.99995775	227.60820000
-9.99995755	237.09710000
-9.99995735	241.83380000
-9.99995715	227.60820000
-9.99995695	232.34500000
-9.99995675	227.60820000
-9.99995655	232.34500000
-9.99995635	232.34500000
-9.99995615	222.87150000
-9.99995595	232.34500000
-9.99995575	227.60820000
-9.99995555	222.87150000
-9.99995535	227.60820000
-9.99995515	237.09710000
-9.99995495	232.34500000
-9.99995475	232.34500000
-9.99995455	237.09710000
-9.99995435	237.09710000
-9.99995415	227.60820000
-9.99995395	241.83380000
-9.99995375	237.09710000
-9.99995355	237.09710000
-9.99995335	232.34500000
-9.99995315	237.09710000
-9.99995295	232.34500000
-9.99995275	232.34500000
-9.99995255	237.09710000
-9.99995235	227.60820000
-9.99995215	232.34500000
-9.99995195	237.09710000
-9.99995175	227.60820000
-9.99995155	232.34500000
-9.99995135	227.60820000
-9.99995115	227.60820000
-9.99995095	227.60820000
-9.99995075	232.34500000
-9.99995055	227.60820000
-9.99995035	232.34500000
-9.99995015	222.87150000
-9.99994995	227.60820000
-9.99994975	222.87150000
-9.99994955	222.87150000
-9.99994935	222.87150000
-9.99994915	222.87150000
-9.99994895	232.34500000
-9.99994875	218.11940000
-9.99994855	218.11940000
-9.99994835	222.87150000
-9.99994815	218.11940000
-9.99994795	232.34500000
-9.99994775	227.60820000
-9.99994755	227.60820000
-9.99994735	213.38270000
-9.99994715	218.11940000
-9.99994695	218.11940000
-9.99994675	232.34500000
-9.99994655	218.11940000
-9.99994635	222.87150000
-9.99994615	213.38270000
-9.99994595	218.11940000
-9.99994575	218.11940000
-9.99994555	208.64600000
-9.99994535	208.64600000
-9.99994515	203.89390000
-9.99994495	218.11940000
-9.99994475	213.38270000
-9.99994455	218.11940000
-9.99994435	208.64600000
-9.99994415	218.11940000
-9.99994395	218.11940000
-9.99994375	213.38270000
-9.99994355	208.64600000
-9.99994335	218.11940000
-9.99994315	208.64600000
-9.99994295	213.38270000
-9.99994275	208.64600000
-9.99994255	213.38270000
-9.99994235	213.38270000
-9.99994215	213.38270000
-9.99994195	208.64600000
-9.99994175	208.64600000
-9.99994155	203.89390000
-9.99994135	208.64600000
-9.99994115	203.89390000
-9.99994095	194.42050000
-9.99994075	199.15720000
-9.99994055	203.89390000
-9.99994035	208.64600000
-9.99994015	199.15720000
-9.99993995	194.42050000
-9.99993975	203.89390000
-9.99993955	208.64600000
-9.99993935	199.15720000
-9.99993915	199.15720000
-9.99993895	203.89390000
-9.99993875	208.64600000
-9.99993855	194.42050000
-9.99993835	194.42050000
-9.99993815	194.42050000
-9.99993795	194.42050000
-9.99993775	184.93170000
-9.99993755	184.93170000
-9.99993735	184.93170000
-9.99993715	199.15720000
-9.99993695	194.42050000
-9.99993675	194.42050000
-9.99993655	184.93170000
-9.99993635	189.66840000
-9.99993615	189.66840000
-9.99993595	189.66840000
-9.99993575	189.66840000
-9.99993555	180.19500000
-9.99993535	189.66840000
-9.99993515	175.44290000
-9.99993495	180.19500000
-9.99993475	184.93170000
-9.99993455	180.19500000
-9.99993435	175.44290000
-9.99993415	180.19500000
-9.99993395	180.19500000
-9.99993375	175.44290000
-9.99993355	184.93170000
-9.99993335	180.19500000
-9.99993315	180.19500000
-9.99993295	184.93170000
-9.99993275	184.93170000
-9.99993255	175.44290000
-9.99993235	184.93170000
-9.99993215	175.44290000
-9.99993195	175.44290000
-9.99993175	170.70620000
-9.99993155	170.70620000
-9.99993135	175.44290000
-9.99993115	170.70620000
-9.99993095	170.70620000
-9.99993075	170.70620000
-9.99993055	180.19500000
-9.99993035	175.44290000
-9.99993015	175.44290000
-9.99992995	175.44290000
-9.99992975	170.70620000
-9.99992955	165.96950000
-9.99992935	161.21740000
-9.99992915	161.21740000
-9.99992895	165.96950000
-9.99992875	156.48070000
-9.99992855	161.21740000
-9.99992835	170.70620000
-9.99992815	170.70620000
-9.99992795	156.48070000
-9.99992775	170.70620000
-9.99992755	161.21740000
-9.99992735	165.96950000
-9.99992715	165.96950000
-9.99992695	156.48070000
-9.99992675	161.21740000
-9.99992655	156.48070000
-9.99992635	161.21740000
-9.99992615	161.21740000
-9.99992595	156.48070000
-9.99992575	156.48070000
-9.99992555	156.48070000
-9.99992535	161.21740000
-9.99992515	161.21740000
-9.99992495	151.74400000
-9.99992475	156.48070000
-9.99992455	156.48070000
-9.99992435	151.74400000
-9.99992415	151.74400000
-9.99992395	161.21740000
-9.99992375	161.21740000
-9.99992355	151.74400000
-9.99992335	151.74400000
-9.99992315	151.74400000
-9.99992295	146.99190000
-9.99992275	146.99190000
-9.99992255	146.99190000
-9.99992235	142.25520000
-9.99992215	146.99190000
-9.99992195	151.74400000
-9.99992175	146.99190000
-9.99992155	137.50310000
-9.99992135	146.99190000
-9.99992115	146.99190000
-9.99992095	142.25520000
-9.99992075	146.99190000
-9.99992055	137.50310000
-9.99992035	146.99190000
-9.99992015	146.99190000
-9.99991995	142.25520000
-9.99991975	132.76640000
-9.99991955	137.50310000
-9.99991935	137.50310000
-9.99991915	132.76640000
-9.99991895	137.50310000
-9.99991875	132.76640000
-9.99991855	137.50310000
-9.99991835	142.25520000
-9.99991815	128.02960000
-9.99991795	137.50310000
-9.99991775	128.02960000
-9.99991755	128.02960000
-9.99991735	128.02960000
-9.99991715	137.50310000
-9.99991695	137.50310000
-9.99991675	132.76640000
-9.99991655	132.76640000
-9.99991635	132.76640000
-9.99991615	137.50310000
-9.99991595	137.50310000
-9.99991575	123.27750000
-9.99991555	123.27750000
-9.99991535	132.76640000
-9.99991515	128.02960000
-9.99991495	128.02960000
-9.99991475	132.76640000
-9.99991455	128.02960000
-9.99991435	113.80410000
-9.99991415	128.02960000
-9.99991395	128.02960000
-9.99991375	113.80410000
-9.99991355	123.27750000
-9.99991335	123.27750000
-9.99991315	132.76640000
-9.99991295	118.54080000
-9.99991275	113.80410000
-9.99991255	123.27750000
-9.99991235	118.54080000
-9.99991215	118.54080000
-9.99991195	109.05200000
-9.99991175	113.80410000
-9.99991155	113.80410000
-9.99991135	113.80410000
-9.99991115	113.80410000
-9.99991095	109.05200000
-9.99991075	109.05200000
-9.99991055	109.05200000
-9.99991035	113.80410000
-9.99991015	109.05200000
-9.99990995	104.31530000
-9.99990975	99.57861000
-9.99990955	118.54080000
-9.99990935	104.31530000
-9.99990915	109.05200000
-9.99990895	123.27750000
-9.99990875	104.31530000
-9.99990855	118.54080000
-9.99990835	109.05200000
-9.99990815	109.05200000
-9.99990795	113.80410000
-9.99990775	118.54080000
-9.99990755	128.02960000
-9.99990735	132.76640000
-9.99990715	128.02960000
-9.99990695	123.27750000
-9.99990675	128.02960000
-9.99990655	118.54080000
-9.99990635	132.76640000
-9.99990615	128.02960000
-9.99990595	132.76640000
-9.99990575	123.27750000
-9.99990555	128.02960000
-9.99990535	128.02960000
-9.99990515	123.27750000
-9.99990495	132.76640000
-9.99990475	123.27750000
-9.99990455	118.54080000
-9.99990435	132.76640000
-9.99990415	132.76640000
-9.99990395	123.27750000
-9.99990375	132.76640000
-9.99990355	132.76640000
-9.99990335	132.76640000
-9.99990315	123.27750000
-9.99990295	132.76640000
-9.99990275	132.76640000
-9.99990255	128.02960000
-9.99990235	123.27750000
-9.99990215	128.02960000
-9.99990195	132.76640000
-9.99990175	118.54080000
-9.99990155	128.02960000
-9.99990135	128.02960000
-9.99990115	123.27750000
-9.99990095	118.54080000
-9.99990075	123.27750000
-9.99990055	132.76640000
-9.99990035	123.27750000
-9.99990015	118.54080000
-9.99989995	123.27750000
-9.99989975	118.54080000
-9.99989955	109.05200000
-9.99989935	118.54080000
-9.99989915	128.02960000
-9.99989895	113.80410000
-9.99989875	123.27750000
-9.99989855	128.02960000
-9.99989835	113.80410000
-9.99989815	128.02960000
-9.99989795	113.80410000
-9.99989775	118.54080000
-9.99989755	118.54080000
-9.99989735	113.80410000
-9.99989715	109.05200000
-9.99989695	113.80410000
-9.99989675	113.80410000
-9.99989655	104.31530000
-9.99989635	113.80410000
-9.99989615	104.31530000
-9.99989595	113.80410000
-9.99989575	113.80410000
-9.99989555	113.80410000
-9.99989535	118.54080000
-9.99989515	113.80410000
-9.99989495	113.80410000
-9.99989475	104.31530000
-9.99989455	104.31530000
-9.99989435	109.05200000
-9.99989415	109.05200000
-9.99989395	99.57861000
-9.99989375	104.31530000
-9.99989355	104.31530000
-9.99989335	104.31530000
-9.99989315	109.05200000
-9.99989295	109.05200000
-9.99989275	113.80410000
-9.99989255	99.57861000
-9.99989235	104.31530000
-9.99989215	109.05200000
-9.99989195	104.31530000
-9.99989175	99.57861000
-9.99989155	104.31530000
-9.99989135	94.82652000
-9.99989115	104.31530000
-9.99989095	99.57861000
-9.99989075	104.31530000
-9.99989055	99.57861000
-9.99989035	109.05200000
-9.99989015	99.57861000
-9.99988995	99.57861000
-9.99988975	99.57861000
-9.99988955	99.57861000
-9.99988935	90.08981000
-9.99988915	99.57861000
-9.99988895	99.57861000
-9.99988875	94.82652000
-9.99988855	90.08981000
-9.99988835	90.08981000
-9.99988815	99.57861000
-9.99988795	99.57861000
-9.99988775	90.08981000
-9.99988755	94.82652000
-9.99988735	94.82652000
-9.99988715	94.82652000
-9.99988695	94.82652000
-9.99988675	90.08981000
-9.99988655	99.57861000
-9.99988635	85.35310000
-9.99988615	90.08981000
-9.99988595	94.82652000
-9.99988575	94.82652000
-9.99988555	90.08981000
-9.99988535	90.08981000
-9.99988515	94.82652000
-9.99988495	85.35310000
-9.99988475	85.35310000
-9.99988455	80.60101000
-9.99988435	75.86429000
-9.99988415	85.35310000
-9.99988395	90.08981000
-9.99988375	90.08981000
-9.99988355	94.82652000
-9.99988335	85.35310000
-9.99988315	75.86429000
-9.99988295	90.08981000
-9.99988275	85.35310000
-9.99988255	90.08981000
-9.99988235	75.86429000
-9.99988215	80.60101000
-9.99988195	71.12758000
-9.99988175	85.35310000
-9.99988155	75.86429000
-9.99988135	80.60101000
-9.99988115	85.35310000
-9.99988095	80.60101000
-9.99988075	66.37549000
-9.99988055	71.12758000
-9.99988035	75.86429000
-9.99988015	71.12758000
-9.99987995	75.86429000
-9.99987975	75.86429000
-9.99987955	80.60101000
-9.99987935	75.86429000
-9.99987915	71.12758000
-9.99987895	80.60101000
-9.99987875	85.35310000
-9.99987855	80.60101000
-9.99987835	109.05200000
-9.99987815	104.31530000
-9.99987795	104.31530000
-9.99987775	113.80410000
-9.99987755	113.80410000
-9.99987735	113.80410000
-9.99987715	109.05200000
-9.99987695	109.05200000
-9.99987675	123.27750000
-9.99987655	123.27750000
-9.99987635	118.54080000
-9.99987615	123.27750000
-9.99987595	118.54080000
-9.99987575	123.27750000
-9.99987555	128.02960000
-9.99987535	123.27750000
-9.99987515	118.54080000
-9.99987495	128.02960000
-9.99987475	132.76640000
-9.99987455	123.27750000
-9.99987435	132.76640000
-9.99987415	132.76640000
-9.99987395	123.27750000
-9.99987375	123.27750000
-9.99987355	113.80410000
-9.99987335	118.54080000
-9.99987315	118.54080000
-9.99987295	123.27750000
-9.99987275	109.05200000
-9.99987255	123.27750000
-9.99987235	118.54080000
-9.99987215	109.05200000
-9.99987195	118.54080000
-9.99987175	113.80410000
-9.99987155	118.54080000
-9.99987135	123.27750000
-9.99987115	123.27750000
-9.99987095	113.80410000
-9.99987075	113.80410000
-9.99987055	118.54080000
-9.99987035	118.54080000
-9.99987015	123.27750000
-9.99986995	118.54080000
-9.99986975	123.27750000
-9.99986955	113.80410000
-9.99986935	118.54080000
-9.99986915	113.80410000
-9.99986895	118.54080000
-9.99986875	113.80410000
-9.99986855	118.54080000
-9.99986835	109.05200000
-9.99986815	113.80410000
-9.99986795	113.80410000
-9.99986775	118.54080000
-9.99986755	109.05200000
-9.99986735	123.27750000
-9.99986715	109.05200000
-9.99986695	113.80410000
-9.99986675	109.05200000
-9.99986655	118.54080000
-9.99986635	113.80410000
-9.99986615	118.54080000
-9.99986595	109.05200000
-9.99986575	113.80410000
-9.99986555	113.80410000
-9.99986535	104.31530000
-9.99986515	113.80410000
-9.99986495	109.05200000
-9.99986475	109.05200000
-9.99986455	118.54080000
-9.99986435	104.31530000
-9.99986415	104.31530000
-9.99986395	109.05200000
-9.99986375	109.05200000
-9.99986355	109.05200000
-9.99986335	104.31530000
-9.99986315	109.05200000
-9.99986295	104.31530000
-9.99986275	104.31530000
-9.99986255	94.82652000
-9.99986235	99.57861000
-9.99986215	94.82652000
-9.99986195	109.05200000
-9.99986175	99.57861000
-9.99986155	99.57861000
-9.99986135	104.31530000
-9.99986115	99.57861000
-9.99986095	99.57861000
-9.99986075	99.57861000
-9.99986055	85.35310000
-9.99986035	99.57861000
-9.99986015	94.82652000
-9.99985995	99.57861000
-9.99985975	94.82652000
-9.99985955	99.57861000
-9.99985935	94.82652000
-9.99985915	90.08981000
-9.99985895	90.08981000
-9.99985875	94.82652000
-9.99985855	90.08981000
-9.99985835	90.08981000
-9.99985815	104.31530000
-9.99985795	90.08981000
-9.99985775	90.08981000
-9.99985755	85.35310000
-9.99985735	94.82652000
-9.99985715	85.35310000
-9.99985695	85.35310000
-9.99985675	90.08981000
-9.99985655	94.82652000
-9.99985635	90.08981000
-9.99985615	90.08981000
-9.99985595	90.08981000
-9.99985575	85.35310000
-9.99985555	85.35310000
-9.99985535	71.12758000
-9.99985515	90.08981000
-9.99985495	90.08981000
-9.99985475	85.35310000
-9.99985455	80.60101000
-9.99985435	85.35310000
-9.99985415	94.82652000
-9.99985395	85.35310000
-9.99985375	75.86429000
-9.99985355	85.35310000
-9.99985335	80.60101000
-9.99985315	80.60101000
-9.99985295	90.08981000
-9.99985275	90.08981000
-9.99985255	80.60101000
-9.99985235	80.60101000
-9.99985215	80.60101000
-9.99985195	80.60101000
-9.99985175	90.08981000
-9.99985155	85.35310000
-9.99985135	85.35310000
-9.99985115	80.60101000
-9.99985095	75.86429000
-9.99985075	75.86429000
-9.99985055	80.60101000
-9.99985035	75.86429000
-9.99985015	71.12758000
-9.99984995	75.86429000
-9.99984975	90.08981000
-9.99984955	71.12758000
-9.99984935	75.86429000
-9.99984915	71.12758000
-9.99984895	80.60101000
-9.99984875	85.35310000
-9.99984855	75.86429000
-9.99984835	75.86429000
-9.99984815	85.35310000
-9.99984795	85.35310000
-9.99984775	90.08981000
-9.99984755	85.35310000
-9.99984735	80.60101000
-9.99984715	90.08981000
-9.99984695	85.35310000
-9.99984675	80.60101000
-9.99984655	85.35310000
-9.99984635	80.60101000
-9.99984615	85.35310000
-9.99984595	85.35310000
-9.99984575	80.60101000
-9.99984555	85.35310000
-9.99984535	85.35310000
-9.99984515	75.86429000
-9.99984495	85.35310000
-9.99984475	80.60101000
-9.99984455	94.82652000
-9.99984435	90.08981000
-9.99984415	80.60101000
-9.99984395	85.35310000
-9.99984375	80.60101000
-9.99984355	90.08981000
-9.99984335	75.86429000
-9.99984315	80.60101000
-9.99984295	85.35310000
-9.99984275	85.35310000
-9.99984255	80.60101000
-9.99984235	85.35310000
-9.99984215	80.60101000
-9.99984195	80.60101000
-9.99984175	90.08981000
-9.99984155	80.60101000
-9.99984135	80.60101000
-9.99984115	80.60101000
-9.99984095	85.35310000
-9.99984075	80.60101000
-9.99984055	85.35310000
-9.99984035	75.86429000
-9.99984015	75.86429000
-9.99983995	80.60101000
-9.99983975	75.86429000
-9.99983955	75.86429000
-9.99983935	71.12758000
-9.99983915	80.60101000
-9.99983895	80.60101000
-9.99983875	75.86429000
-9.99983855	80.60101000
-9.99983835	90.08981000
-9.99983815	80.60101000
-9.99983795	71.12758000
-9.99983775	80.60101000
-9.99983755	80.60101000
-9.99983735	80.60101000
-9.99983715	75.86429000
-9.99983695	85.35310000
-9.99983675	71.12758000
-9.99983655	75.86429000
-9.99983635	80.60101000
-9.99983615	75.86429000
-9.99983595	80.60101000
-9.99983575	66.37549000
-9.99983555	56.90206000
-9.99983535	85.35310000
-9.99983515	75.86429000
-9.99983495	75.86429000
-9.99983475	71.12758000
-9.99983455	66.37549000
-9.99983435	85.35310000
-9.99983415	66.37549000
-9.99983395	66.37549000
-9.99983375	75.86429000
-9.99983355	75.86429000
-9.99983335	61.63877000
-9.99983315	61.63877000
-9.99983295	75.86429000
-9.99983275	71.12758000
-9.99983255	71.12758000
-9.99983235	75.86429000
-9.99983215	71.12758000
-9.99983195	66.37549000
-9.99983175	66.37549000
-9.99983155	71.12758000
-9.99983135	66.37549000
-9.99983115	66.37549000
-9.99983095	61.63877000
-9.99983075	71.12758000
-9.99983055	71.12758000
-9.99983035	66.37549000
-9.99983015	61.63877000
-9.99982995	66.37549000
-9.99982975	47.41326000
-9.99982955	56.90206000
-9.99982935	66.37549000
-9.99982915	56.90206000
-9.99982895	52.14997000
-9.99982875	61.63877000
-9.99982855	66.37549000
-9.99982835	66.37549000
-9.99982815	61.63877000
-9.99982795	47.41326000
-9.99982775	47.41326000
-9.99982755	61.63877000
-9.99982735	52.14997000
-9.99982715	52.14997000
-9.99982695	47.41326000
-9.99982675	52.14997000
-9.99982655	52.14997000
-9.99982635	66.37549000
-9.99982615	61.63877000
-9.99982595	52.14997000
-9.99982575	52.14997000
-9.99982555	52.14997000
-9.99982535	56.90206000
-9.99982515	47.41326000
-9.99982495	52.14997000
-9.99982475	52.14997000
-9.99982455	61.63877000
-9.99982435	52.14997000
-9.99982415	47.41326000
-9.99982395	56.90206000
-9.99982375	47.41326000
-9.99982355	61.63877000
-9.99982335	52.14997000
-9.99982315	52.14997000
-9.99982295	52.14997000
-9.99982275	47.41326000
-9.99982255	47.41326000
-9.99982235	47.41326000
-9.99982215	37.92445000
-9.99982195	42.67655000
-9.99982175	52.14997000
-9.99982155	47.41326000
-9.99982135	52.14997000
-9.99982115	47.41326000
-9.99982095	42.67655000
-9.99982075	42.67655000
-9.99982055	47.41326000
-9.99982035	47.41326000
-9.99982015	42.67655000
-9.99981995	42.67655000
-9.99981975	42.67655000
-9.99981955	61.63877000
-9.99981935	52.14997000
-9.99981915	42.67655000
-9.99981895	42.67655000
-9.99981875	47.41326000
-9.99981855	33.18774000
-9.99981835	42.67655000
-9.99981815	33.18774000
-9.99981795	47.41326000
-9.99981775	42.67655000
-9.99981755	37.92445000
-9.99981735	37.92445000
-9.99981715	42.67655000
-9.99981695	47.41326000
-9.99981675	42.67655000
-9.99981655	47.41326000
-9.99981635	28.45103000
-9.99981615	28.45103000
-9.99981595	33.18774000
-9.99981575	42.67655000
-9.99981555	42.67655000
-9.99981535	37.92445000
-9.99981515	37.92445000
-9.99981495	42.67655000
-9.99981475	42.67655000
-9.99981455	37.92445000
-9.99981435	37.92445000
-9.99981415	23.69894000
-9.99981395	42.67655000
-9.99981375	37.92445000
-9.99981355	33.18774000
-9.99981335	28.45103000
-9.99981315	37.92445000
-9.99981295	37.92445000
-9.99981275	33.18774000
-9.99981255	28.45103000
-9.99981235	33.18774000
-9.99981215	33.18774000
-9.99981195	28.45103000
-9.99981175	33.18774000
-9.99981155	28.45103000
-9.99981135	42.67655000
-9.99981115	28.45103000
-9.99981095	28.45103000
-9.99981075	37.92445000
-9.99981055	23.69894000
-9.99981035	23.69894000
-9.99981015	33.18774000
-9.99980995	37.92445000
-9.99980975	33.18774000
-9.99980955	42.67655000
-9.99980935	18.96223000
-9.99980915	14.22552000
-9.99980895	23.69894000
-9.99980875	28.45103000
-9.99980855	23.69894000
-9.99980835	14.22552000
-9.99980815	28.45103000
-9.99980795	33.18774000
-9.99980775	33.18774000
-9.99980755	28.45103000
-9.99980735	28.45103000
-9.99980715	23.69894000
-9.99980695	33.18774000
-9.99980675	14.22552000
-9.99980655	28.45103000
-9.99980635	33.18774000
-9.99980615	28.45103000
-9.99980595	18.96223000
-9.99980575	23.69894000
-9.99980555	23.69894000
-9.99980535	14.22552000
-9.99980515	18.96223000
-9.99980495	23.69894000
-9.99980475	23.69894000
-9.99980455	23.69894000
-9.99980435	23.69894000
-9.99980415	23.69894000
-9.99980395	4.73671200
-9.99980375	9.47342500
-9.99980355	23.69894000
-9.99980335	28.45103000
-9.99980315	18.96223000
-9.99980295	14.22552000
-9.99980275	18.96223000
-9.99980255	23.69894000
-9.99980235	28.45103000
-9.99980215	18.96223000
-9.99980195	23.69894000
-9.99980175	18.96223000
-9.99980155	23.69894000
-9.99980135	18.96223000
-9.99980115	18.96223000
-9.99980095	14.22552000
-9.99980075	14.22552000
-9.99980055	18.96223000
-9.99980035	14.22552000
-9.99980015	18.96223000
-9.99979995	18.96223000
-9.99979975	9.47342500
-9.99979955	14.22552000
-9.99979935	14.22552000
-9.99979915	9.47342500
-9.99979895	14.22552000
-9.99979875	18.96223000
-9.99979855	18.96223000
-9.99979835	14.22552000
-9.99979815	9.47342500
-9.99979795	9.47342500
-9.99979775	14.22552000
-9.99979755	14.22552000
-9.99979735	14.22552000
-9.99979715	9.47342500
-9.99979695	9.47342500
-9.99979675	14.22552000
-9.99979655	18.96223000
-9.99979635	14.22552000
-9.99979615	9.47342500
-9.99979595	18.96223000
-9.99979575	9.47342500
-9.99979555	9.47342500
-9.99979535	9.47342500
-9.99979515	4.73671200
-9.99979495	4.73671200
-9.99979475	9.47342500
-9.99979455	18.96223000
-9.99979435	14.22552000
-9.99979415	4.73671200
-9.99979395	14.22552000
-9.99979375	4.73671200
-9.99979355	9.47342500
-9.99979335	4.73671200
-9.99979315	9.47342500
-9.99979295	9.47342500
-9.99979275	9.47342500
-9.99979255	-4.73671200
-9.99979235	18.96223000
-9.99979215	0.00000000
-9.99979195	9.47342500
-9.99979175	4.73671200
-9.99979155	0.00000000
-9.99979135	0.00000000
-9.99979115	4.73671200
-9.99979095	4.73671200
-9.99979075	0.00000000
-9.99979055	9.47342500
-9.99979035	0.00000000
-9.99979015	4.73671200
-9.99978995	9.47342500
-9.99978975	-4.73671200
-9.99978955	4.73671200
-9.99978935	4.73671200
-9.99978915	0.00000000
-9.99978895	0.00000000
-9.99978875	0.00000000
-9.99978855	9.47342500
-9.99978835	-9.47342500
-9.99978815	-4.73671200
-9.99978795	14.22552000
-9.99978775	0.00000000
-9.99978755	4.73671200
-9.99978735	0.00000000
-9.99978715	4.73671200
-9.99978695	4.73671200
-9.99978675	-4.73671200
-9.99978655	0.00000000
-9.99978635	4.73671200
-9.99978615	0.00000000
-9.99978595	0.00000000
-9.99978575	4.73671200
-9.99978555	0.00000000
-9.99978535	0.00000000
-9.99978515	14.22552000
-9.99978495	14.22552000
-9.99978475	0.00000000
-9.99978455	-4.73671200
-9.99978435	0.00000000
-9.99978415	4.73671200
-9.99978395	0.00000000
-9.99978375	0.00000000
-9.99978355	-14.22552000
-9.99978335	-4.73671200
-9.99978315	0.00000000
-9.99978295	0.00000000
-9.99978275	0.00000000
-9.99978255	0.00000000
-9.99978235	-9.47342500
-9.99978215	-4.73671200
-9.99978195	4.73671200
-9.99978175	-4.73671200
-9.99978155	0.00000000
-9.99978135	0.00000000
-9.99978115	-4.73671200
-9.99978095	-9.47342500
-9.99978075	-4.73671200
-9.99978055	0.00000000
-9.99978035	-4.73671200
-9.99978015	0.00000000
-9.99977995	-4.73671200
-9.99977975	-4.73671200
-9.99977955	-4.73671200
-9.99977935	0.00000000
-9.99977915	-4.73671200
-9.99977895	0.00000000
-9.99977875	-4.73671200
-9.99977855	0.00000000
-9.99977835	0.00000000
-9.99977815	-4.73671200
-9.99977795	0.00000000
-9.99977775	4.73671200
-9.99977755	-4.73671200
-9.99977735	-4.73671200
-9.99977715	-9.47342500
-9.99977695	0.00000000
-9.99977675	4.73671200
-9.99977655	-14.22552000
-9.99977635	-4.73671200
-9.99977615	-9.47342500
-9.99977595	-9.47342500
-9.99977575	-9.47342500
-9.99977555	-9.47342500
-9.99977535	-18.96223000
-9.99977515	-14.22552000
-9.99977495	-4.73671200
-9.99977475	-9.47342500
-9.99977455	-4.73671200
-9.99977435	0.00000000
-9.99977415	0.00000000
-9.99977395	-9.47342500
-9.99977375	-4.73671200
-9.99977355	-9.47342500
-9.99977335	-9.47342500
-9.99977315	-4.73671200
-9.99977295	-4.73671200
-9.99977275	-4.73671200
-9.99977255	-4.73671200
-9.99977235	-9.47342500
-9.99977215	-9.47342500
-9.99977195	-14.22552000
-9.99977175	-9.47342500
-9.99977155	-14.22552000
-9.99977135	-18.96223000
-9.99977115	-9.47342500
-9.99977095	-18.96223000
-9.99977075	-14.22552000
-9.99977055	-9.47342500
-9.99977035	-14.22552000
-9.99977015	-9.47342500
-9.99976995	-18.96223000
-9.99976975	-18.96223000
-9.99976955	-14.22552000
-9.99976935	-14.22552000
-9.99976915	-14.22552000
-9.99976895	-9.47342500
-9.99976875	-14.22552000
-9.99976855	-18.96223000
-9.99976835	-14.22552000
-9.99976815	-23.69894000
-9.99976795	-9.47342500
-9.99976775	-4.73671200
-9.99976755	-14.22552000
-9.99976735	-14.22552000
-9.99976715	-14.22552000
-9.99976695	-14.22552000
-9.99976675	-14.22552000
-9.99976655	-14.22552000
-9.99976635	-14.22552000
-9.99976615	-14.22552000
-9.99976595	-18.96223000
-9.99976575	-18.96223000
-9.99976555	-18.96223000
-9.99976535	-14.22552000
-9.99976515	-18.96223000
-9.99976495	-14.22552000
-9.99976475	-14.22552000
-9.99976455	-28.45103000
-9.99976435	-23.69894000
-9.99976415	-28.45103000
-9.99976395	-18.96223000
-9.99976375	-23.69894000
-9.99976355	-18.96223000
-9.99976335	-4.73671200
-9.99976315	-23.69894000
-9.99976295	-18.96223000
-9.99976275	-18.96223000
-9.99976255	-18.96223000
-9.99976235	-28.45103000
-9.99976215	-23.69894000
-9.99976195	-28.45103000
-9.99976175	-18.96223000
-9.99976155	-23.69894000
-9.99976135	-18.96223000
-9.99976115	-28.45103000
-9.99976095	-18.96223000
-9.99976075	-23.69894000
-9.99976055	-23.69894000
-9.99976035	-23.69894000
-9.99976015	-18.96223000
-9.99975995	-23.69894000
-9.99975975	-14.22552000
-9.99975955	-18.96223000
-9.99975935	-28.45103000
-9.99975915	-28.45103000
-9.99975895	-18.96223000
-9.99975875	-23.69894000
-9.99975855	-23.69894000
